ID,PROMPT,X,Y,D,norm_X,norm_Y
17829,bowl above the square bowl on right,687.0,322.0,176.00001394748688,0.6708984375,0.4192708333333333
40288,bowl back right,510.9401276452621,383.2568151080151,100.0,0.4989649684035763,0.4990323113385613
40288,bowl back right,427.0,369.0,308.00002813339233,0.4169921875,0.48046875
40288,bowl back right,473.0,424.0,216.0000056028366,0.4619140625,0.5520833333333334
40288,bowl back right,634.0,280.0,444.0000355243683,0.619140625,0.3645833333333333
40288,bowl back right,538.0,166.0,108.0000028014183,0.525390625,0.21614583333333334
13340,first container in middle row on left,512.2547547153587,385.398452243414,100.0,0.5002487839017175,0.501820901358612
13340,first container in middle row on left,238.0,686.0,508.0000162124634,0.232421875,0.8932291666666666
13340,first container in middle row on left,440.0,536.0,252.00000405311584,0.4296875,0.6979166666666666
13340,first container in middle row on left,300.0,583.0,508.0000162124634,0.29296875,0.7591145833333334
13340,first container in middle row on left,518.0,283.0,372.0000088214874,0.505859375,0.3684895833333333
13340,first container in middle row on left,535.0,282.0,140.00000059604645,0.5224609375,0.3671875
13340,first container in middle row on left,477.0,484.0,587.9999995231628,0.4658203125,0.6302083333333334
13340,first container in middle row on left,327.0,290.0,412.0000302791596,0.3193359375,0.3776041666666667
13340,first container in middle row on left,179.0,597.0,220.0000137090683,0.1748046875,0.77734375
745,top left bowl,512.7622830413791,382.9812399018447,100.0,0.5007444170325968,0.4986734894555269
745,top left bowl,689.0,115.0,272.0000147819519,0.6728515625,0.14973958333333334
745,top left bowl,334.0,239.0,628.000020980835,0.326171875,0.3111979166666667
745,top left bowl,394.0,114.0,304.00002002716064,0.384765625,0.1484375
745,top left bowl,267.0,283.0,332.0000171661377,0.2607421875,0.3684895833333333
5143,muffin behind big one in front,512.1776989969085,384.0876967090868,100.0,0.5001735341766684,0.5001141884232901
5143,muffin behind big one in front,537.0,578.0,228.00001502037048,0.5244140625,0.7526041666666666
5143,muffin behind big one in front,836.0,559.0,364.0000224113464,0.81640625,0.7278645833333334
5143,muffin behind big one in front,436.0,418.0,263.9999985694885,0.42578125,0.5442708333333334
5143,muffin behind big one in front,574.0,386.0,348.00001978874207,0.560546875,0.5026041666666666
5143,muffin behind big one in front,373.0,428.0,192.00000166893005,0.3642578125,0.5572916666666666
5143,muffin behind big one in front,575.0,201.0,144.00000870227814,0.5615234375,0.26171875
5143,muffin behind big one in front,269.0,181.0,396.0000276565552,0.2626953125,0.23567708333333334
45681,first row first cake from right to left,511.50881905212685,383.9700432652066,100.0,0.49952033110559263,0.4999609938349044
45681,first row first cake from right to left,286.0,608.0,312.00000643730164,0.279296875,0.7916666666666666
45681,first row first cake from right to left,335.0,537.0,184.00001525878903,0.3271484375,0.69921875
45681,first row first cake from right to left,169.0,350.0,336.0000252723694,0.1650390625,0.4557291666666667
45681,first row first cake from right to left,223.0,533.0,208.0000042915344,0.2177734375,0.6940104166666666
45681,first row first cake from right to left,822.0,736.0,204.00001108646396,0.802734375,0.9583333333333334
45681,first row first cake from right to left,689.0,672.0,120.00000476837158,0.6728515625,0.875
45681,first row first cake from right to left,819.0,479.0,296.00000381469727,0.7998046875,0.6236979166666666
45681,first row first cake from right to left,830.0,529.0,376.0000169277191,0.810546875,0.6888020833333334
45681,first row first cake from right to left,861.0,378.0,136.00000739097595,0.8408203125,0.4921875
19744,chocolate cake,511.8590736588675,383.6422553921483,100.0,0.4998623766199878,0.4995341867085264
19744,chocolate cake,902.0,160.0,116.00000411272048,0.880859375,0.20833333333333334
19744,chocolate cake,876.0,257.0,368.0000305175781,0.85546875,0.3346354166666667
19744,chocolate cake,639.0,251.0,208.0000042915344,0.6240234375,0.3268229166666667
5144,muffin in top right,511.8809579296471,385.3343470276373,100.0,0.499883747978171,0.5017374310255694
5144,muffin in top right,429.0,586.0,312.00000643730164,0.4189453125,0.7630208333333334
5144,muffin in top right,429.0,587.0,548.0000376701355,0.4189453125,0.7643229166666666
5144,muffin in top right,344.0,176.0,348.00001978874207,0.3359375,0.22916666666666666
5144,muffin in top right,282.0,325.0,428.0000329017639,0.275390625,0.4231770833333333
5144,muffin in top right,334.0,273.0,284.0000092983246,0.326171875,0.35546875
10768,cow at top right,511.13429882348606,383.6675598336385,100.0,0.4991545886948106,0.49956713520005014
10768,cow at top right,466.0,574.0,164.000004529953,0.455078125,0.7473958333333334
10768,cow at top right,493.0,473.0,148.00000190734863,0.4814453125,0.6158854166666666
10768,cow at top right,175.0,393.0,400.0000059604645,0.1708984375,0.51171875
10768,cow at top right,748.0,236.0,116.00000411272048,0.73046875,0.3072916666666667
10768,cow at top right,486.0,478.0,208.0000042915344,0.474609375,0.6223958333333334
11212,bull on the left,512.5505818620237,384.1089537546285,100.0,0.5005376775996325,0.5001418668680059
11212,bull on the left,119.0,332.0,252.00000405311584,0.1162109375,0.4322916666666667
11212,bull on the left,893.0,427.0,232.00000822544095,0.8720703125,0.5559895833333334
11212,bull on the left,530.0,528.0,296.00000381469727,0.517578125,0.6875
11212,bull on the left,171.0,375.0,348.00001978874207,0.1669921875,0.48828125
11212,bull on the left,785.0,322.0,260.0000202655792,0.7666015625,0.4192708333333333
46501,orange vehicle on right,511.3800107414965,384.7931427639807,100.0,0.4993945417397427,0.5010327379739332
46501,orange vehicle on right,379.0,439.0,316.0000145435333,0.3701171875,0.5716145833333334
46501,orange vehicle on right,588.0,495.0,184.00001525878903,0.57421875,0.64453125
46501,orange vehicle on right,328.0,469.0,228.00001502037048,0.3203125,0.6106770833333334
46501,orange vehicle on right,224.0,434.0,380.0000250339508,0.21875,0.5651041666666666
46501,orange vehicle on right,841.0,291.0,104.0000021457672,0.8212890625,0.37890625
24435,truck on left front,511.7571232696621,383.9570935218705,100.0,0.4997628156930294,0.49994413218993555
24435,truck on left front,592.0,486.0,92.00000762939452,0.578125,0.6328125
24435,truck on left front,272.0,577.0,131.99999928474426,0.265625,0.7513020833333334
24435,truck on left front,504.0,474.0,200.00000298023224,0.4921875,0.6171875
24435,truck on left front,330.0,389.0,428.0000329017639,0.322265625,0.5065104166666666
24435,truck on left front,274.0,490.0,388.0000114440918,0.267578125,0.6380208333333334
31619,right most truck,512.8346575943434,384.5278812810441,100.0,0.500815095306976,0.5006873454180262
31619,right most truck,826.0,484.0,452.0000219345093,0.806640625,0.6302083333333334
31619,right most truck,873.0,493.0,268.0000066757202,0.8525390625,0.6419270833333334
31619,right most truck,853.0,473.0,1012.0000839233398,0.8330078125,0.6158854166666666
31619,right most truck,799.0,483.0,212.0000123977661,0.7802734375,0.62890625
37712,black suitcase near to sidewalk and car,513.4823157510662,382.980236437187,100.0,0.5014475739756505,0.4986721828609206
37712,black suitcase near to sidewalk and car,647.0,446.0,380.0000250339508,0.6318359375,0.5807291666666666
37712,black suitcase near to sidewalk and car,183.0,690.0,340.0000035762787,0.1787109375,0.8984375
37712,black suitcase near to sidewalk and car,684.0,418.0,263.9999985694885,0.66796875,0.5442708333333334
37712,black suitcase near to sidewalk and car,644.0,487.0,268.0000066757202,0.62890625,0.6341145833333334
37712,black suitcase near to sidewalk and car,639.0,490.0,372.0000088214874,0.6240234375,0.6380208333333334
37712,black suitcase near to sidewalk and car,543.0,671.0,244.00001764297485,0.5302734375,0.8736979166666666
37712,black suitcase near to sidewalk and car,642.0,421.0,412.0000302791596,0.626953125,0.5481770833333334
37712,black suitcase near to sidewalk and car,536.0,517.0,592.0000076293945,0.5234375,0.6731770833333334
3130,the red container in the blue cart,512.600261885676,383.3016239421962,100.0,0.5005861932477305,0.49909065617473464
3130,the red container in the blue cart,997.0,588.0,140.00000059604645,0.9736328125,0.765625
3130,the red container in the blue cart,431.0,488.0,212.0000123977661,0.4208984375,0.6354166666666666
3130,the red container in the blue cart,422.0,340.0,236.00001633167267,0.412109375,0.4427083333333333
3130,the red container in the blue cart,530.0,444.0,160.0000113248825,0.517578125,0.578125
3130,the red container in the blue cart,522.0,531.0,372.0000088214874,0.509765625,0.69140625
3130,the red container in the blue cart,638.0,181.0,188.0000084638596,0.623046875,0.23567708333333334
3130,the red container in the blue cart,959.0,325.0,124.00000542402267,0.9365234375,0.4231770833333333
3130,the red container in the blue cart,574.0,423.0,328.000009059906,0.560546875,0.55078125
23882,suitcase behind the zebra bag,511.5226528282699,383.3107956116209,100.0,0.4995338406526073,0.4991025984526314
23882,suitcase behind the zebra bag,727.0,159.0,484.000027179718,0.7099609375,0.20703125
23882,suitcase behind the zebra bag,637.0,244.0,408.0000221729279,0.6220703125,0.3177083333333333
23882,suitcase behind the zebra bag,849.0,386.0,168.0000126361847,0.8291015625,0.5026041666666666
23882,suitcase behind the zebra bag,539.0,580.0,252.00000405311584,0.5263671875,0.7552083333333334
23882,suitcase behind the zebra bag,690.0,232.0,576.0000348091125,0.673828125,0.3020833333333333
23882,suitcase behind the zebra bag,689.0,580.0,88.00000697374344,0.6728515625,0.7552083333333334
23182,broccoli pieces on far right of plate,511.4523231997471,384.08220679675065,100.0,0.49946515937475305,0.5001070400999358
23182,broccoli pieces on far right of plate,429.0,332.0,504.0000081062317,0.4189453125,0.4322916666666667
23182,broccoli pieces on far right of plate,498.0,59.0,564.0000104904175,0.486328125,0.07682291666666667
23182,broccoli pieces on far right of plate,388.0,693.0,400.0000059604645,0.37890625,0.90234375
23182,broccoli pieces on far right of plate,580.0,317.0,432.0000112056732,0.56640625,0.4127604166666667
23182,broccoli pieces on far right of plate,215.0,365.0,248.00001084804532,0.2099609375,0.4752604166666667
23182,broccoli pieces on far right of plate,854.0,691.0,328.000009059906,0.833984375,0.8997395833333334
23182,broccoli pieces on far right of plate,336.0,624.0,268.0000066757202,0.328125,0.8125
23182,broccoli pieces on far right of plate,341.0,118.0,520.0000405311584,0.3330078125,0.15364583333333334
5154,piece of broccoli at top of plate,511.00004836787866,384.4807919707037,100.0,0.4990234847342565,0.5006260312118538
5154,piece of broccoli at top of plate,788.0,332.0,508.0000162124634,0.76953125,0.4322916666666667
5154,piece of broccoli at top of plate,364.0,319.0,204.00001108646396,0.35546875,0.4153645833333333
5154,piece of broccoli at top of plate,281.0,318.0,448.0000138282776,0.2744140625,0.4140625
5154,piece of broccoli at top of plate,276.0,728.0,328.000009059906,0.26953125,0.9479166666666666
5154,piece of broccoli at top of plate,689.0,432.0,172.0000058412552,0.6728515625,0.5625
5154,piece of broccoli at top of plate,476.0,218.0,140.00000059604645,0.46484375,0.2838541666666667
5154,piece of broccoli at top of plate,606.0,168.0,188.0000084638596,0.591796875,0.21875
5154,piece of broccoli at top of plate,835.0,321.0,208.0000042915344,0.8154296875,0.41796875
26006,broccoli floret far right on plate,511.2652078482427,383.7847859973466,100.0,0.4992824295392995,0.49971977343404506
26006,broccoli floret far right on plate,424.0,335.0,388.0000114440918,0.4140625,0.4361979166666667
26006,broccoli floret far right on plate,373.0,275.0,152.00001001358032,0.3642578125,0.3580729166666667
26006,broccoli floret far right on plate,486.0,369.0,440.0000274181366,0.474609375,0.48046875
26006,broccoli floret far right on plate,471.0,470.0,100.00000149011612,0.4599609375,0.6119791666666666
26006,broccoli floret far right on plate,422.0,578.0,352.0000278949737,0.412109375,0.7526041666666666
26006,broccoli floret far right on plate,302.0,487.0,260.0000202655792,0.294921875,0.6341145833333334
26006,broccoli floret far right on plate,329.0,104.0,252.00000405311584,0.3212890625,0.13541666666666666
11191,top left broccoli,512.7734719672787,383.66324549016383,100.0,0.5007553437180456,0.49956151756531747
11191,top left broccoli,633.0,274.0,216.0000056028366,0.6181640625,0.3567708333333333
11191,top left broccoli,288.0,76.0,104.0000021457672,0.28125,0.09895833333333333
11191,top left broccoli,298.0,169.0,204.00001108646396,0.291015625,0.22005208333333334
11191,top left broccoli,332.0,119.0,116.00000411272048,0.32421875,0.15494791666666666
7240,the top right corner blur,511.7731940294287,383.8492486341745,100.0,0.49977850979436395,0.4998037091590814
7240,the top right corner blur,786.0,642.0,527.999997138977,0.767578125,0.8359375
7240,the top right corner blur,808.0,80.0,144.00000870227814,0.7890625,0.10416666666666667
7240,the top right corner blur,221.0,532.0,524.0000486373901,0.2158203125,0.6927083333333334
7240,the top right corner blur,872.0,269.0,263.9999985694885,0.8515625,0.3502604166666667
7240,the top right corner blur,930.0,189.0,96.00000083446504,0.908203125,0.24609375
7240,the top right corner blur,857.0,264.0,232.00000822544095,0.8369140625,0.34375
23583,left blue and red chair bottom left,511.5641437195987,383.6713106989102,100.0,0.4995743591011706,0.49957201913920596
23583,left blue and red chair bottom left,81.0,266.0,252.00000405311584,0.0791015625,0.3463541666666667
23583,left blue and red chair bottom left,118.0,332.0,92.00000762939452,0.115234375,0.4322916666666667
23583,left blue and red chair bottom left,224.0,633.0,316.0000145435333,0.21875,0.82421875
23583,left blue and red chair bottom left,417.0,330.0,263.9999985694885,0.4072265625,0.4296875
23583,left blue and red chair bottom left,126.0,547.0,336.0000252723694,0.123046875,0.7122395833333334
23583,left blue and red chair bottom left,183.0,529.0,140.00000059604645,0.1787109375,0.6888020833333334
23583,left blue and red chair bottom left,110.0,561.0,260.0000202655792,0.107421875,0.73046875
23583,left blue and red chair bottom left,237.0,632.0,164.000004529953,0.2314453125,0.8229166666666666
16478,dark green chair,511.4045731489591,384.7461478821453,100.0,0.4994185284657804,0.5009715467215433
16478,dark green chair,985.0,106.0,464.000016450882,0.9619140625,0.13802083333333334
16478,dark green chair,66.0,448.0,244.00001764297485,0.064453125,0.5833333333333334
16478,dark green chair,533.0,326.0,252.00000405311584,0.5205078125,0.4244791666666667
16478,dark green chair,639.0,592.0,527.999997138977,0.6240234375,0.7708333333333334
35148,bottom right couch brown,511.8274959669348,383.6385802400544,100.0,0.49983153903020977,0.4995294013542375
35148,bottom right couch brown,570.0,747.0,300.00001192092896,0.556640625,0.97265625
35148,bottom right couch brown,946.0,577.0,356.00000619888306,0.923828125,0.7513020833333334
35148,bottom right couch brown,949.0,679.0,224.0000069141388,0.9267578125,0.8841145833333334
35148,bottom right couch brown,432.0,681.0,176.00001394748688,0.421875,0.88671875
35148,bottom right couch brown,953.0,679.0,144.00000870227814,0.9306640625,0.8841145833333334
7625,white chair on left foreground,511.0918929642368,384.15857776460746,100.0,0.4991131767228875,0.5002064814643327
7625,white chair on left foreground,547.0,646.0,116.00000411272048,0.5341796875,0.8411458333333334
7625,white chair on left foreground,774.0,562.0,340.0000035762787,0.755859375,0.7317708333333334
7625,white chair on left foreground,690.0,524.0,200.00000298023224,0.673828125,0.6822916666666666
7625,white chair on left foreground,378.0,438.0,472.0000326633453,0.369140625,0.5703125
7625,white chair on left foreground,575.0,571.0,184.00001525878903,0.5615234375,0.7434895833333334
7625,white chair on left foreground,593.0,700.0,300.00001192092896,0.5791015625,0.9114583333333334
38111,empty gray chair with light wood,511.7093403444496,383.50562040478,100.0,0.49971615268012654,0.499356276568724
38111,empty gray chair with light wood,628.0,596.0,344.0000116825104,0.61328125,0.7760416666666666
38111,empty gray chair with light wood,123.0,528.0,672.0000505447388,0.1201171875,0.6875
38111,empty gray chair with light wood,483.0,535.0,276.0000228881836,0.4716796875,0.6966145833333334
38111,empty gray chair with light wood,69.0,579.0,196.00000977516171,0.0673828125,0.75390625
38111,empty gray chair with light wood,439.0,625.0,408.0000221729279,0.4287109375,0.8138020833333334
38111,empty gray chair with light wood,385.0,589.0,140.00000059604645,0.3759765625,0.7669270833333334
38111,empty gray chair with light wood,385.0,584.0,168.0000126361847,0.3759765625,0.7604166666666666
13851,leather chair on right,511.6102800787013,382.8292674150263,100.0,0.49961941413935673,0.4984756086133155
13851,leather chair on right,272.0,683.0,144.00000870227814,0.265625,0.8893229166666666
13851,leather chair on right,186.0,727.0,508.0000162124634,0.181640625,0.9466145833333334
13851,leather chair on right,208.0,474.0,152.00001001358032,0.203125,0.6171875
13851,leather chair on right,79.0,421.0,388.0000114440918,0.0771484375,0.5481770833333334
13851,leather chair on right,167.0,365.0,268.0000066757202,0.1630859375,0.4752604166666667
37838,white seat cushion behind guy,512.3438775426154,383.4767121885415,100.0,0.5003358179127103,0.49931863566216345
37838,white seat cushion behind guy,371.0,697.0,272.0000147819519,0.3623046875,0.9075520833333334
37838,white seat cushion behind guy,156.0,744.0,268.0000066757202,0.15234375,0.96875
37838,white seat cushion behind guy,243.0,316.0,288.0000174045563,0.2373046875,0.4114583333333333
37838,white seat cushion behind guy,222.0,366.0,156.00000321865082,0.216796875,0.4765625
37838,white seat cushion behind guy,222.0,430.0,308.00002813339233,0.216796875,0.5598958333333334
37838,white seat cushion behind guy,227.0,340.0,584.0000510215759,0.2216796875,0.4427083333333333
8368,woman in between bride and groom,513.5533841568038,384.3219964354026,100.0,0.5015169767156287,0.5004192661919304
8368,woman in between bride and groom,521.0,77.0,260.0000202655792,0.5087890625,0.10026041666666667
8368,woman in between bride and groom,620.0,226.0,328.000009059906,0.60546875,0.2942708333333333
8368,woman in between bride and groom,674.0,368.0,492.000013589859,0.658203125,0.4791666666666667
8368,woman in between bride and groom,696.0,273.0,580.0000429153442,0.6796875,0.35546875
8368,woman in between bride and groom,785.0,339.0,144.00000870227814,0.7666015625,0.44140625
8368,woman in between bride and groom,618.0,373.0,236.00001633167267,0.603515625,0.4856770833333333
8368,woman in between bride and groom,579.0,250.0,456.00003004074097,0.5654296875,0.3255208333333333
11102,guy in yellow behind ball,511.6634158080155,383.7258952808737,100.0,0.4996713045000151,0.49964309281363767
11102,guy in yellow behind ball,683.0,464.0,248.00001084804532,0.6669921875,0.6041666666666666
11102,guy in yellow behind ball,483.0,495.0,256.00001215934753,0.4716796875,0.64453125
11102,guy in yellow behind ball,574.0,474.0,492.000013589859,0.560546875,0.6171875
11102,guy in yellow behind ball,686.0,470.0,296.00000381469727,0.669921875,0.6119791666666666
11102,guy in yellow behind ball,673.0,239.0,284.0000092983246,0.6572265625,0.3111979166666667
11102,guy in yellow behind ball,585.0,394.0,84.00000631809235,0.5712890625,0.5130208333333334
30735,red on far left can barely see,511.7067904112206,383.5673709218083,100.0,0.4997136625109576,0.4994366808877712
30735,red on far left can barely see,225.0,360.0,244.00001764297485,0.2197265625,0.46875
30735,red on far left can barely see,527.0,437.0,344.0000116825104,0.5146484375,0.5690104166666666
30735,red on far left can barely see,109.0,423.0,584.0000510215759,0.1064453125,0.55078125
30735,red on far left can barely see,172.0,580.0,272.0000147819519,0.16796875,0.7552083333333334
30735,red on far left can barely see,395.0,103.0,108.0000028014183,0.3857421875,0.13411458333333334
30735,red on far left can barely see,176.0,375.0,196.00000977516171,0.171875,0.48828125
30735,red on far left can barely see,216.0,536.0,228.00001502037048,0.2109375,0.6979166666666666
30735,red on far left can barely see,224.0,413.0,392.0000195503235,0.21875,0.5377604166666666
29449,guy on right,511.4112328695018,384.1683818562941,100.0,0.49942503209912287,0.5002192472087162
29449,guy on right,15.0,274.0,348.00001978874207,0.0146484375,0.3567708333333333
29449,guy on right,232.0,138.0,236.00001633167267,0.2265625,0.1796875
29449,guy on right,274.0,61.0,180.00000715255737,0.267578125,0.07942708333333333
29449,guy on right,164.0,265.0,144.00000870227814,0.16015625,0.3450520833333333
8700,person out of view left,511.8878880597011,385.1127742468648,100.0,0.49989051568330184,0.5014489248006052
8700,person out of view left,276.0,758.0,352.0000278949737,0.26953125,0.9869791666666666
8700,person out of view left,689.0,221.0,548.0000376701355,0.6728515625,0.2877604166666667
8700,person out of view left,315.0,588.0,268.0000066757202,0.3076171875,0.765625
8700,person out of view left,147.0,383.0,396.0000276565552,0.1435546875,0.4986979166666667
8700,person out of view left,164.0,280.0,300.00001192092896,0.16015625,0.3645833333333333
8700,person out of view left,665.0,489.0,136.00000739097595,0.6494140625,0.63671875
38270,monitor on right,512.2539329879229,383.01347313265137,100.0,0.5002479814335185,0.4987154598081398
38270,monitor on right,548.0,328.0,1004.0000677108764,0.53515625,0.4270833333333333
38270,monitor on right,564.0,66.0,476.0000109672546,0.55078125,0.0859375
38270,monitor on right,835.0,364.0,424.0000247955322,0.8154296875,0.4739583333333333
38270,monitor on right,846.0,444.0,100.00000149011612,0.826171875,0.578125
25889,monitor on left sitting on top of stand,512.5117181594684,384.1859203788239,100.0,0.5004997247651058,0.5002420838265936
25889,monitor on left sitting on top of stand,638.0,241.0,232.00000822544095,0.623046875,0.3138020833333333
25889,monitor on left sitting on top of stand,168.0,285.0,524.0000486373901,0.1640625,0.37109375
25889,monitor on left sitting on top of stand,219.0,271.0,496.0000216960907,0.2138671875,0.3528645833333333
25889,monitor on left sitting on top of stand,171.0,217.0,292.000025510788,0.1669921875,0.2825520833333333
25889,monitor on left sitting on top of stand,174.0,237.0,348.00001978874207,0.169921875,0.30859375
25889,monitor on left sitting on top of stand,318.0,220.0,336.0000252723694,0.310546875,0.2864583333333333
25889,monitor on left sitting on top of stand,177.0,110.0,548.0000376701355,0.1728515625,0.14322916666666666
25889,monitor on left sitting on top of stand,276.0,4.0,252.00000405311584,0.26953125,0.005208333333333333
25889,monitor on left sitting on top of stand,166.0,171.0,272.0000147819519,0.162109375,0.22265625
15975,small screen in middle,511.649845150391,383.19283052422577,100.0,0.4996580519046787,0.49894899807841897
15975,small screen in middle,220.0,572.0,424.0000247955322,0.21484375,0.7447916666666666
15975,small screen in middle,316.0,472.0,396.0000276565552,0.30859375,0.6145833333333334
15975,small screen in middle,380.0,595.0,508.0000162124634,0.37109375,0.7747395833333334
15975,small screen in middle,423.0,646.0,436.0000193119049,0.4130859375,0.8411458333333334
15975,small screen in middle,337.0,397.0,164.000004529953,0.3291015625,0.5169270833333334
8352,monitor upper right corner,511.2620296227874,383.3648384595388,100.0,0.4992793258035033,0.49917296674419115
8352,monitor upper right corner,286.0,142.0,263.9999985694885,0.279296875,0.18489583333333334
8352,monitor upper right corner,215.0,279.0,168.0000126361847,0.2099609375,0.36328125
8352,monitor upper right corner,316.0,0.0,116.00000411272048,0.30859375,0.0
8352,monitor upper right corner,182.0,107.0,236.00001633167267,0.177734375,0.13932291666666666
8352,monitor upper right corner,272.0,67.0,144.00000870227814,0.265625,0.08723958333333333
15976,screen on left,512.74058337184,384.41055490500014,100.0,0.5007232259490625,0.500534576699219
15976,screen on left,119.0,307.0,260.0000202655792,0.1162109375,0.3997395833333333
15976,screen on left,13.0,319.0,152.00001001358032,0.0126953125,0.4153645833333333
15976,screen on left,230.0,622.0,152.00001001358032,0.224609375,0.8098958333333334
15976,screen on left,236.0,373.0,240.0000095367432,0.23046875,0.4856770833333333
16241,tv in center stacked on another tv,512.0488703629383,383.6476287135573,100.0,0.5000477249638069,0.49954118322077773
16241,tv in center stacked on another tv,782.0,430.0,148.00000190734863,0.763671875,0.5598958333333334
16241,tv in center stacked on another tv,592.0,481.0,280.0000011920929,0.578125,0.6263020833333334
16241,tv in center stacked on another tv,72.0,426.0,324.0000009536743,0.0703125,0.5546875
16241,tv in center stacked on another tv,946.0,479.0,144.00000870227814,0.923828125,0.6236979166666666
16241,tv in center stacked on another tv,522.0,445.0,364.0000224113464,0.509765625,0.5794270833333334
16241,tv in center stacked on another tv,476.0,510.0,308.00002813339233,0.46484375,0.6640625
16241,tv in center stacked on another tv,480.0,435.0,160.0000113248825,0.46875,0.56640625
16241,tv in center stacked on another tv,478.0,467.0,232.00000822544095,0.466796875,0.6080729166666666
44428,sandwich left top,512.321794695363,382.88128844336313,100.0,0.5003142526321904,0.49854334432729575
44428,sandwich left top,323.0,624.0,527.999997138977,0.3154296875,0.8125
44428,sandwich left top,263.0,173.0,208.0000042915344,0.2568359375,0.22526041666666666
44428,sandwich left top,291.0,589.0,180.00000715255737,0.2841796875,0.7669270833333334
44428,sandwich left top,472.0,126.0,616.0000562667847,0.4609375,0.1640625
46856,sandwich on the right,512.0109456713514,385.0904216597538,100.0,0.500010689132179,0.5014198198694712
46856,sandwich on the right,657.0,164.0,296.00000381469727,0.6416015625,0.21354166666666666
46856,sandwich on the right,666.0,222.0,100.00000149011612,0.650390625,0.2890625
46856,sandwich on the right,474.0,418.0,180.00000715255737,0.462890625,0.5442708333333334
46856,sandwich on the right,599.0,184.0,432.0000112056732,0.5849609375,0.23958333333333334
46856,sandwich on the right,854.0,281.0,284.0000092983246,0.833984375,0.3658854166666667
34939,the top piece of bread,512.7263414956842,383.7962918111023,100.0,0.5007093178668791,0.4997347549623728
34939,the top piece of bread,173.0,542.0,436.0000193119049,0.1689453125,0.7057291666666666
34939,the top piece of bread,539.0,698.0,124.00000542402267,0.5263671875,0.9088541666666666
34939,the top piece of bread,683.0,179.0,664.0000343322754,0.6669921875,0.23307291666666666
34939,the top piece of bread,277.0,495.0,180.00000715255737,0.2705078125,0.64453125
34939,the top piece of bread,285.0,529.0,164.000004529953,0.2783203125,0.6888020833333334
34939,the top piece of bread,325.0,531.0,596.0000157356262,0.3173828125,0.69140625
44427,sandwich on the farthest left side,511.98200106592367,384.2284444636143,100.0,0.4999824229159411,0.5002974537286645
44427,sandwich on the farthest left side,275.0,98.0,408.0000221729279,0.2685546875,0.12760416666666666
44427,sandwich on the farthest left side,535.0,277.0,220.0000137090683,0.5224609375,0.3606770833333333
44427,sandwich on the farthest left side,908.0,588.0,256.00001215934753,0.88671875,0.765625
44427,sandwich on the farthest left side,985.0,572.0,448.0000138282776,0.9619140625,0.7447916666666666
44427,sandwich on the farthest left side,188.0,538.0,508.0000162124634,0.18359375,0.7005208333333334
44427,sandwich on the farthest left side,123.0,428.0,616.0000562667847,0.1201171875,0.5572916666666666
44427,sandwich on the farthest left side,24.0,371.0,352.0000278949737,0.0234375,0.4830729166666667
46777,farthest left half of sandwich,512.252606431011,383.0296058711847,100.0,0.5002466859677842,0.49873646597810506
46777,farthest left half of sandwich,765.0,374.0,96.00000083446504,0.7470703125,0.4869791666666667
46777,farthest left half of sandwich,447.0,270.0,136.00000739097595,0.4365234375,0.3515625
46777,farthest left half of sandwich,733.0,343.0,244.00001764297485,0.7158203125,0.4466145833333333
46777,farthest left half of sandwich,362.0,178.0,320.000022649765,0.353515625,0.23177083333333334
46777,farthest left half of sandwich,96.0,538.0,112.0000034570694,0.09375,0.7005208333333334
46777,farthest left half of sandwich,155.0,635.0,192.00000166893005,0.1513671875,0.8268229166666666
