ID,PROMPT,X,Y,D
8368,woman in between bride and groom,528.0,314.0,0.3840000033378601
8368,woman in between bride and groom,579.0,340.0,0.2720000147819519
8368,woman in between bride and groom,583.0,318.0,0.19600000977516174
8368,woman in between bride and groom,582.0,177.0,0.2600000202655792
8368,woman in between bride and groom,578.0,265.0,0.2120000123977661
8368,woman in between bride and groom,596.0,323.0,0.2200000137090683
11102,guy in yellow behind ball,493.0,386.0,0.2240000069141388
11102,guy in yellow behind ball,688.0,316.0,0.35200002789497375
11102,guy in yellow behind ball,666.0,259.0,0.29200002551078796
11102,guy in yellow behind ball,732.0,258.0,0.19200000166893005
11102,guy in yellow behind ball,625.0,279.0,0.40400001406669617
11102,guy in yellow behind ball,715.0,318.0,0.10400000214576721
11102,guy in yellow behind ball,575.0,286.0,0.1720000058412552
30735,red on far left can barely see,480.0,377.0,0.09600000083446503
30735,red on far left can barely see,848.0,213.0,0.1600000113248825
30735,red on far left can barely see,819.0,624.0,0.24000000953674316
30735,red on far left can barely see,855.0,266.0,0.5960000157356262
30735,red on far left can barely see,890.0,285.0,0.1600000113248825
30735,red on far left can barely see,822.0,59.0,0.19200000166893005
30735,red on far left can barely see,844.0,229.0,0.07200000435113907
29449,guy on right,472.0,397.0,0.29200002551078796
29449,guy on right,240.0,254.0,0.14000000059604645
29449,guy on right,154.0,402.0,0.23200000822544098
29449,guy on right,165.0,91.0,0.17600001394748688
29449,guy on right,215.0,219.0,0.24800001084804535
29449,guy on right,221.0,232.0,0.35600000619888306
29449,guy on right,439.0,246.0,0.2720000147819519
8700,person out of view left,531.0,377.0,0.23600001633167267
8700,person out of view left,930.0,628.0,0.2200000137090683
8700,person out of view left,890.0,637.0,0.2120000123977661
8700,person out of view left,898.0,684.0,0.24400001764297485
8700,person out of view left,877.0,687.0,0.15200001001358032
8700,person out of view left,835.0,671.0,0.2639999985694885
8700,person out of view left,884.0,678.0,0.3320000171661377
38270,monitor on right,529.0,319.0,0.164000004529953
38270,monitor on right,621.0,305.0,0.22800001502037048
38270,monitor on right,482.0,313.0,0.29600000381469727
38270,monitor on right,509.0,330.0,0.1680000126361847
38270,monitor on right,539.0,331.0,0.09600000083446503
38270,monitor on right,518.0,362.0,0.14000000059604645
38270,monitor on right,519.0,427.0,0.17600001394748688
38270,monitor on right,704.0,313.0,0.2680000066757202
25889,monitor on left sitting on top of stand,476.0,283.0,0.25600001215934753
25889,monitor on left sitting on top of stand,216.0,216.0,0.30000001192092896
25889,monitor on left sitting on top of stand,218.0,223.0,0.08800000697374344
25889,monitor on left sitting on top of stand,68.0,122.0,0.3360000252723694
25889,monitor on left sitting on top of stand,172.0,125.0,0.5879999995231628
25889,monitor on left sitting on top of stand,184.0,180.0,0.14400000870227814
15975,small screen in middle,524.0,310.0,0.3240000009536743
15975,small screen in middle,478.0,594.0,0.14000000059604645
15975,small screen in middle,544.0,495.0,0.3840000033378601
15975,small screen in middle,408.0,537.0,0.30800002813339233
15975,small screen in middle,426.0,541.0,0.2200000137090683
15975,small screen in middle,415.0,602.0,0.20800000429153442
8352,monitor upper right corner,587.0,327.0,0.19600000977516174
8352,monitor upper right corner,485.0,107.0,0.3160000145435333
8352,monitor upper right corner,387.0,115.0,0.12400000542402267
8352,monitor upper right corner,167.0,65.0,0.3440000116825104
8352,monitor upper right corner,162.0,109.0,0.3360000252723694
8352,monitor upper right corner,380.0,114.0,0.29600000381469727
8352,monitor upper right corner,160.0,218.0,0.20400001108646393
15976,screen on left,434.0,366.0,0.17600001394748688
15976,screen on left,421.0,593.0,0.3160000145435333
15976,screen on left,417.0,572.0,0.2160000056028366
15976,screen on left,435.0,578.0,0.12400000542402267
15976,screen on left,335.0,575.0,0.18400001525878906
15976,screen on left,410.0,590.0,0.14800000190734863
15976,screen on left,427.0,589.0,0.18800000846385956
15976,screen on left,411.0,586.0,0.17600001394748688
15976,screen on left,380.0,589.0,0.1080000028014183
15976,screen on left,379.0,483.0,0.15600000321865082
16241,tv in center stacked on another tv,519.0,325.0,0.18400001525878906
16241,tv in center stacked on another tv,666.0,269.0,0.24800001084804535
16241,tv in center stacked on another tv,582.0,489.0,0.15600000321865082
16241,tv in center stacked on another tv,525.0,460.0,0.14800000190734863
16241,tv in center stacked on another tv,547.0,384.0,0.24400001764297485
16241,tv in center stacked on another tv,540.0,442.0,0.5520000457763672
44428,sandwich left top,482.0,319.0,0.484000027179718
44428,sandwich left top,396.0,643.0,0.15200001001358032
44428,sandwich left top,498.0,624.0,0.3840000033378601
44428,sandwich left top,272.0,636.0,0.3320000171661377
44428,sandwich left top,472.0,595.0,0.17600001394748688
44428,sandwich left top,324.0,574.0,0.2760000228881836
46856,sandwich on the right,518.0,426.0,0.1680000126361847
46856,sandwich on the right,547.0,226.0,0.14000000059604645
46856,sandwich on the right,323.0,170.0,0.34800001978874207
46856,sandwich on the right,439.0,161.0,0.19600000977516174
46856,sandwich on the right,484.0,160.0,0.35600000619888306
46856,sandwich on the right,540.0,186.0,0.2600000202655792
34939,the top piece of bread,549.0,434.0,0.3960000276565552
34939,the top piece of bread,216.0,492.0,0.5720000267028809
34939,the top piece of bread,235.0,482.0,0.2840000092983246
34939,the top piece of bread,236.0,496.0,0.30000001192092896
34939,the top piece of bread,230.0,540.0,0.20400001108646393
44427,sandwich on the farthest left side,463.0,392.0,0.40400001406669617
44427,sandwich on the farthest left side,371.0,687.0,0.4280000329017639
44427,sandwich on the farthest left side,274.0,677.0,0.3960000276565552
44427,sandwich on the farthest left side,274.0,634.0,0.1720000058412552
44427,sandwich on the farthest left side,225.0,628.0,0.328000009059906
46777,farthest left half of sandwich,528.0,284.0,0.15600000321865082
46777,farthest left half of sandwich,581.0,552.0,0.19600000977516174
46777,farthest left half of sandwich,222.0,572.0,0.22800001502037048
46777,farthest left half of sandwich,424.0,645.0,0.18000000715255737
46777,farthest left half of sandwich,240.0,588.0,0.15600000321865082
46777,farthest left half of sandwich,243.0,588.0,0.25200000405311584
46777,farthest left half of sandwich,134.0,436.0,0.20400001108646393
46777,farthest left half of sandwich,220.0,451.0,0.2600000202655792
46777,farthest left half of sandwich,215.0,536.0,0.18400001525878906
